Tweet,User,User_ID,Geo,HashTag,Date
"The only money that should be turned over to the County is insurance proceeds designated for debris removal, less any reimbursable expenses for additional debris removal or for repairs to property caused by the debris removal process. More information: http://www.sonomacoutyrecovers.org",CountyofSonoma,54319670,,,Mon Sep 30 20:21:31 +0000 2019
Update for Fire Survivors: (1/2) Many fire survivors have received copies of invoices sent to their insurance company for the Government-Sponsored Debris Removal work by FEMA. PROPERTY OWNERS ARE NOT RESPONSIBLE FOR THE FULL AMOUNT OF THE INVOICE.pic.twitter.com/VXDVdqCXl1,CountyofSonoma,54319670,,,Mon Sep 30 20:20:11 +0000 2019
The County of Sonoma has started collecting insurance funds for debris removal on behalf of FEMA & CalOES. We are sending each property owner an email with a personal link to an online account that contains documents related to the debris removal process. https://tinyurl.com/y5alxf6c pic.twitter.com/wC9WqJkNvd,CountyofSonoma,54319670,,,Wed Sep 25 23:42:27 +0000 2019
Update / Actualización [9/25 - 4PM]: Power has been fully restored in Sonoma County. Restauraron la electricidad completamente en el Condado de Sonoma.pic.twitter.com/335twVUp9y,CountyofSonoma,54319670,,,Wed Sep 25 23:05:35 +0000 2019
"Actualización de PG&E: Las condiciones del clima han mejorado y cuadrillas están inspeccionando equipos para determinar que tan rápido se puede restaurar el servicio. Se espera restaurar el servicio completamente el 25 de sept., mientras no cambie el resultado de las inspecciones",CountyofSonoma,54319670,,,Wed Sep 25 21:45:30 +0000 2019
"@PGE4Me update: [9/25 - 2PM] Weather conditions have now improved and crews are inspecting equipment to determine how quickly we can safely restore service. Pending the result of our patrols, we expect service to be fully restored on September 25th.",CountyofSonoma,54319670,,,Wed Sep 25 21:42:05 +0000 2019
(( 9/24 - 11pm)) PG&E will open a Community Resource Center at the Santa Rosa Veterans building (1351 Maple Ave) from 8 am to 6 pm tomorrow 9/25 ** PG&E abrirá Centro de Recursos Comunitario en el edifico de veteranos de Santa Rosa (1351 Maple Ave) de 8 am a 6 pm mañana 25 sept,CountyofSonoma,54319670,,,Wed Sep 25 06:22:21 +0000 2019
"Hi, the map takes a couple minutes to load. It also helps to zoom into the Santa Rosa area. We hope this works for you.",CountyofSonoma,54319670,,,Wed Sep 25 04:42:03 +0000 2019
"PG&E realizará un corte eléctrico limitado a las 4:30am del miércoles 25 de septiembre. Áreas afectadas incluyen Porter Creek Road y Mark West Rd. Para más información sobre centros de enfriamiento, carreteras y áreas impactada visita: https://sonomacounty.maps.arcgis.com/apps/webappviewer/index.html?id=50f2207138494acd9af61b6f2aabd394 …pic.twitter.com/bzbVROSNrt",CountyofSonoma,54319670,,,Wed Sep 25 03:57:10 +0000 2019
"PG&E plans to shutoff power to only a limited area of Sonoma County at 4:30 AM Wed. 9/25. Residents near Porter Creek Rd & Mark West Springs Rd will be impacted. For more information about cooling centers, roads and impacted area check out this map: https://sonomacounty.maps.arcgis.com/apps/webappviewer/index.html?id=50f2207138494acd9af61b6f2aabd394 …pic.twitter.com/Evt2zhdqXn",CountyofSonoma,54319670,,,Wed Sep 25 03:54:20 +0000 2019
Cooling station now available in Rohnert Park https://www.facebook.com/CityofRohnertPark/posts/2725093667515398?hc_location=ufi …,CountyofSonoma,54319670,,,Tue Sep 24 22:27:19 +0000 2019
Consejos de conducción para seguridad durante del corte de energía https://www.facebook.com/CountyofSonoma/?__tn__=kC-R&eid=ARD9OEOYnW-vUEkMg5WD2i0uzgGQekPkKxVrpNPd6XJykpVnczL9EWh36bznieVakXXwEhdB-D2qbZPo&hc_ref=ARR44zpryNsYPghZoh8qU8WhTIkc65xuKQhoivGV-yo6YJyu7bEQ0QJC0QRPgAKp16E&fref=nf …,CountyofSonoma,54319670,,,Tue Sep 24 22:23:54 +0000 2019
Be safe while driving during a power outage. https://www.facebook.com/CountyofSonoma/?__tn__=kC-R&eid=ARD9OEOYnW-vUEkMg5WD2i0uzgGQekPkKxVrpNPd6XJykpVnczL9EWh36bznieVakXXwEhdB-D2qbZPo&hc_ref=ARR44zpryNsYPghZoh8qU8WhTIkc65xuKQhoivGV-yo6YJyu7bEQ0QJC0QRPgAKp16E&fref=nf&__xts__[0]=68.ARAkbyxtMB_8hznZaviulDTGLjNLsb1ddXxIABz9IrW1USHtBaEmJOToa0Ct8rZMfaGT2hYHrEj5QzL7vu1tcGT9Lg7d7Xf8-L5oOhPDVMtCL3scqBbFwVTnCgq_vCUYSSpiMHAQAaqhc0pBca9S6u42oOKUVQkwqMGWPVJBOJ9DzV3MzjC-zSYILDRxy0U8tJlfK23M7bOObjXnsnAsXDY7s_SOefX3Jx14yR2xnAogfYUFk7EAe3pH5hlkY3l7aI9YSK8P4o36hMpdtBiFFjoRgmwb38FQllEmBvGweHMfgDi3JS6WQ8DL_5XtohrEdSWsZV0iW9WLnNTVivSc …,CountyofSonoma,54319670,,,Tue Sep 24 22:22:57 +0000 2019
Los centros de Operaciones de Emergencia del Condado de Sonoma y la Ciudad de Santa Rosa permanecen activos mientras el personal continúa preparándose para un posible corte de energía en el área. PG&E está monitoreando las condiciones climáticas. https://www.facebook.com/CountyofSonoma/?__tn__=kC-R&eid=ARDXNK9hFydNUjTcHHyrqE-nGC3kw0Qfcv9Hbwva5VK_Vyww6LiUkYrYDOJ999ADTKshzUOetNjMLYXX&hc_ref=ARSNFFKydAKv-KWMSVFB8ffMJCF-P4zR06C5neMoI-9m9__kO5nxNJPyB_x-Tg9ZZS8&fref=nf&__xts__[0]=68.ARA5X0PSgw88tvDhhcGmLG5gPg_5z2i1GDnlI4ATo63UyhtF9kTlX9mIBYMz89GXf6m7r8I_UcBjKt66Azo6JIzbEvrAPFtu1JOO4EC7V3w64eZPuaTqIBSppavBrCyv1DkawPXaWN7AxvBIUHtv6Fm0SdGY33-H0yituhAUmJ4ot60J8FZLMsuGGW0OZWSop4qY7_Lf0TjSyTbtkb-BDWBvwo97XeovzmtHpuGfKFWvjPpS6ELxoE9p-FEdg_l8ymBTdTUEsmFuhfv0vpa6vEgVSs3wivLve8STIY-NMamVqULHTTt4_Mz0F5izHX-skljjUNbzT8PWQ6OtHNpG …,CountyofSonoma,54319670,,,Tue Sep 24 21:49:14 +0000 2019
"Power Shutoff Watch continues - City of Santa Rosa and Sonoma County Emergency Operations centers remain active, as PG&E continues to monitor and assess: https://www.facebook.com/CountyofSonoma/?__tn__=kC-R&eid=ARBRAMYiQhWkGOwFvb-V8ysnn7IwSjH_yvZ5wRmxhS96HXmBsNpM1X0jzVEpRCP5uQ2KxzjV5kU1YQUc&hc_ref=ARS7Mkq9qaQLt8X3c-8SnCFVglKitXKffahTT7kgOVsYAEGWGoJYMlq-0EfwvjuK11o&fref=nf&__xts__[0]=68.ARBrGcEWaWGxLXpDUh9pjVl2jxOUcJuxbu3CcYEJVPhee88UHcE_LUEnlCRBcaoHwipUHQjIK2b_xJtYtO-KtlUsMxjtlnEQx2L9OXj3uG-WBSz02Bf7-3HwZIcQWVIfGc5uXNYC7-XWzeIqCOcdzrzL2f8TV9_Dq5IYcqJXJhFFlkmo2SdIdAyv5hUhz4OQtxGkI4nTeBphJ82bPXi5O5HC6V96KImySjEY6fUZFVpxE3YCjRlJTLKTRzRI2GNUxj7OyuAfjd_ehoRunJD6vKK7vPMNh_d56EHXywpFyO_W7nwqyzyp6IxwgcRa7VtagitdbSX4yXpBoE1wnkTg …",CountyofSonoma,54319670,,,Tue Sep 24 21:47:14 +0000 2019
Sonoma County Power Shutoff GIS map. Find areas impacted and other information here: https://sonomacounty.maps.arcgis.com/apps/webappviewer/index.html?id=50f2207138494acd9af61b6f2aabd394 …,CountyofSonoma,54319670,,,Tue Sep 24 21:36:19 +0000 2019
"Con un aviso de calor extremo hasta el miércoles, los centros para escapar el calor están abiertos en varias ciudades del condado de Sonoma: Finley Center de Santa Rosa, Petaluma Community Center, Windsor Senior Center, y Healdsburg Senior Center. http://sonomacounty.ca.gov/CAO/News/Heat-Advisory-September-24-2019/ …",CountyofSonoma,54319670,,,Tue Sep 24 20:46:24 +0000 2019
"With a heat advisory in effect through Wednesday, cooling centers are now open: Santa Rosa's Finley Center, Petaluma Community Center, Windsor Senior Center, and Healdsburg Senior Center http://sonomacounty.ca.gov/CAO/News/Heat-Advisory-September-24-2019/ …",CountyofSonoma,54319670,,,Tue Sep 24 20:38:37 +0000 2019
PG&E Watching Weather For Possible Public Safety Power Shutoffhttps://patch.com/california/napavalley/pg-e-watching-weather-possible-public-safety-power-shutoff …,CountyofSonoma,54319670,,,Tue Sep 24 19:57:34 +0000 2019
https://socoemergency.org/what-you-need-to-know-when-the-power-is-out/ …,CountyofSonoma,54319670,,,Tue Sep 24 19:36:58 +0000 2019
"The Windsor Senior Center at 9231 Foxwood Drive is open 9 a.m. to 6 p.m. Tuesday, and the Petaluma Community Center at 321 N. McDowell Blvd. will be open 11 a.m. to 8 p.m. Tuesday and Wednesday.",CountyofSonoma,54319670,,,Tue Sep 24 18:56:12 +0000 2019
"The Petaluma Community Center is opening as an air-conditioned cooling center for those seeking relief from the expected heat both today, September 24th, and tomorrow, September 25th, from 11:00am-8:00pm.http://nixle.us/BBJ6Y",CountyofSonoma,54319670,,,Tue Sep 24 18:49:55 +0000 2019
"Santa Rosa Cooling station! From 11am to 7pm today- Finley Community Center for anyone who needs a place to escape the heat. Hoy de 11am a 7pm, Finley Community Center activará un centro de enfriamiento para cualquier persona que necesite un lugar para escapar del calor.",CountyofSonoma,54319670,,,Tue Sep 24 17:11:29 +0000 2019
"Power Shutoff Watch - PG&E will continue to monitor the weather for a potential shutoff on Tuesday 9/24. Areas potentially affected: eastern Santa Rosa, Geyserville, Windsor, and the Sonoma Valley, including Sonoma.pic.twitter.com/oJgwWoWnPQ",CountyofSonoma,54319670,,,Tue Sep 24 16:55:39 +0000 2019
A Heat Advisory will be in effect for Tuesday 9/24 and Wednesday 9/25 from 11AM to 7PM each day. Expect afternoon highs anywhere from 10 to 20 degrees above normal. Take precautions to protect yourself and others around you from the heat. https://www.facebook.com/CountyofSonoma/posts/10157561189162162 …,CountyofSonoma,54319670,,,Mon Sep 23 23:53:34 +0000 2019
