Tweet,User,User_ID,Geo,HashTag,Date
We are big fans of our friends over at @KSRO who pulled together some great round the clock coverage during this fire and during 2017.,sonomafireinfo,917887629185531904,,,Wed Oct 30 22:18:35 +0000 2019
"We just noticed that the @CountyofSonoma map which has been an *incredible* resource during the #kincadefire, now includes evacuation information extending into Lake and Napa counties. Very thankful for the preparedness by the county this time around.https://sonomacounty.maps.arcgis.com/apps/webappviewer/index.html?id=2cb4401e1fc0494dbf9d9e22aa794617 …",sonomafireinfo,917887629185531904,,#kincadefire,Wed Oct 30 17:27:41 +0000 2019
"There are isolated reports of power lines around the #kincadefire falling due to weakened trees. If you see power lines falling, assume they are hot and call 911 immediately.",sonomafireinfo,917887629185531904,,#kincadefire,Tue Oct 29 19:14:41 +0000 2019
There are some unemployment benefits available through the state for workers unable to work due to the #kincadefire No federal assistance is available at the moment https://edd.ca.gov/about_edd/disaster_related_services.htm …,sonomafireinfo,917887629185531904,,#kincadefire,Tue Oct 29 19:01:19 +0000 2019
"Indeed! We believe both of them to be the same model, but it's not clear if either or both live in San Bernadino. We definitely saw 914 fly in this morning from Southern California though",sonomafireinfo,917887629185531904,,,Mon Oct 28 19:11:06 +0000 2019
I believe that's may be TNKR914 which we're happy to have visiting us up here for the #kincadefire (Currently dropping over Geyserville),sonomafireinfo,917887629185531904,,#kincadefire,Mon Oct 28 18:52:44 +0000 2019
"@CALFIRE_PIO Just a heads up, the IEP for today still mislabels Windsor and Healdsburg on the travel map (p44). Windsor is the one to the south.",sonomafireinfo,917887629185531904,,,Mon Oct 28 18:22:18 +0000 2019
Great catch on the cams :),sonomafireinfo,917887629185531904,,,Mon Oct 28 18:07:13 +0000 2019
This looks like TNKR911 which is from southern California and has already headed back to Sacramento to get more flame retardant Nice video! Stay safe out there.,sonomafireinfo,917887629185531904,,,Mon Oct 28 18:03:11 +0000 2019
The drop in winds means smoke is not clearing out of the #kincadefire area and surrounding parts of the 101 corridor. Please stay inside as much as is possible.,sonomafireinfo,917887629185531904,,#kincadefire,Mon Oct 28 17:56:22 +0000 2019
Air tankers are moving in to the #kincadefire area to take advantage of decreased winds today.,sonomafireinfo,917887629185531904,,#kincadefire,Mon Oct 28 16:16:42 +0000 2019
Plans for repopulating evacuated areas will be forthcoming but these mandatory #kincadefire evacuation areas are _still_ under evacuation. Text your zip code to 888-777 in order to get updates for when you can come home,sonomafireinfo,917887629185531904,,#kincadefire,Mon Oct 28 16:14:39 +0000 2019
"I had not noticed that, guessing @CAL_FIRE didn't have much sleep last night :)",sonomafireinfo,917887629185531904,,,Sun Oct 27 22:39:13 +0000 2019
Sonoma county learned some painful lessons in 2017 which has resulted in stellar public safety preparedness,sonomafireinfo,917887629185531904,,,Sun Oct 27 22:36:44 +0000 2019
"If you listen to public safety scanners and hear personnel referring to different ""branches"" of the #Kincadefire this should help clear up where they are discussing. (That said, scanners are not official news sources, we recommend tuning in to @KSRO)pic.twitter.com/MrW8WGBh6R",sonomafireinfo,917887629185531904,,#Kincadefire,Sun Oct 27 22:35:39 +0000 2019
"We're not convinced that @kentphotos has had any sleep this weekend, but we really appreciate his journalism work out there.",sonomafireinfo,917887629185531904,,,Sun Oct 27 22:29:00 +0000 2019
"The heat detection satellite information has been updated, showing the #kincadefire run south southwest between Windsor and Healdsburgpic.twitter.com/dRj40YGsbN",sonomafireinfo,917887629185531904,,#kincadefire,Sun Oct 27 22:18:33 +0000 2019
"Hydrants operate on the same water pressure as everything else, thus the need to conserve water (and pressure).",sonomafireinfo,917887629185531904,,,Sun Oct 27 19:43:27 +0000 2019
"For our friends near the #GlenCoveFire that are scared or concerned. You'll be okay, but please sign up for official alerts by texting your zip code to 888-777 for official govt updates.",sonomafireinfo,917887629185531904,,#GlenCoveFire,Sun Oct 27 18:46:19 +0000 2019
"There is some ambiguity around official #kincadefire evacuation orders for the city of #Calistoga If you're concerned, it doesn't hurt to just head over to one of the evacuation centers in Napahttps://socoemergency.org/home/emergency/evacuation-centers/ …",sonomafireinfo,917887629185531904,,#kincadefire #Calistoga,Sun Oct 27 18:40:31 +0000 2019
