Tweet,User,User_ID,Geo,HashTag,Date
"These guys will be busy the next few months! Let’s meet Officer Ray, Officer Burner, and Officer Boswell who just graduated the CHP academy and are ready to start field training. You can’t find a better place to work than Sonoma County. Good luck and be safe!pic.twitter.com/2RNNobk62B",CHPSantaRosa,1902334747,,,Tue Oct 15 04:37:36 +0000 2019
"Officer Wood, the same officer we honored yesterday for his continued work in removing impaired drivers from the road, went right back to work today as he arrested a mother for DUI in the parking lot of her child’s school. https://www.facebook.com/393701014092479/posts/2319971891465372?sfns=mo …",CHPSantaRosa,1902334747,,,Sat Oct 12 05:27:43 +0000 2019
Santa Rosa CHP Officer Brian Wood was honored today at the Chief Special Agent’s Assn (CSAA) LE Appreciation Awards for his continued work in removing impaired drivers from the road. He is a drug recognition expert (DRE) and serves as an instructor for new DRE’s. Great job Brian!pic.twitter.com/bhc2G0IfXp,CHPSantaRosa,1902334747,,,Fri Oct 11 04:05:08 +0000 2019
Chipper was pretty popular with the kiddos at the Little School House today. The questions were pretty funny. “Are you an animal?”..... “Can you talk?”.....” Did he drive here?” pic.twitter.com/0qhL4gqKkM,CHPSantaRosa,1902334747,,,Fri Oct 11 00:50:23 +0000 2019
Petaluma Hill Rd and Crane Canyon intersection lights are out. Stop signs are posted as a reminder to stop. Petaluma Hill Rd and Rohnert Park Expressway has flashing red lights.,CHPSantaRosa,1902334747,,,Wed Oct 09 22:14:26 +0000 2019
http://roadconditions.sonoma-county.org/,CHPSantaRosa,1902334747,,,Wed Oct 09 20:32:59 +0000 2019
The following intersection lights are out: Sr-12 @Farmers Sr-12 @Alamos Sr-12 @Melita Sr-12 @Oakmont Sr-12 @Pythian Sr-12 @Warm Springs.,CHPSantaRosa,1902334747,,,Wed Oct 09 20:27:45 +0000 2019
"The intersection of Mark West Springs Rd and Ursuline Rd has flashing red signal lights. At intersections like this, come to a complete stop and proceed when clear as if there are 4 stop signs.",CHPSantaRosa,1902334747,,,Wed Oct 09 18:52:15 +0000 2019
We’re continuing to monitor the Public Safety Power Shutoff and all officers are actively sweeping their beat for intersection and roadway changes.,CHPSantaRosa,1902334747,,,Wed Oct 09 18:43:34 +0000 2019
"START SMART CLASS IS CANCELED TONIGHT DUE TO THE PUBLIC SAFETY POWER SHUTOFF! Class is rescheduled for next Wednesday (10/16). Same time 7pm, same location at the CHP office. We apologize for the inconvenience.",CHPSantaRosa,1902334747,,,Wed Oct 09 17:47:25 +0000 2019
Sonoma County Power Shutoffhttps://sonomacounty.maps.arcgis.com/apps/webappviewer/index.html?id=2cb4401e1fc0494dbf9d9e22aa794617 …,CHPSantaRosa,1902334747,,,Tue Oct 08 22:31:54 +0000 2019
"PG&E Will Proactively Turn Off Power for Safety to Nearly 800,000 Customers Across Northern and Central Californiahttps://twitter.com/SoCo_TPW/status/1181606940440317952 …",CHPSantaRosa,1902334747,,,Tue Oct 08 22:17:18 +0000 2019
Levi’s Gran Fondo is just about to start. Remember this event is happening today and please factor the routes into your Saturday plans if you’re traveling in west county. @levisgranfondopic.twitter.com/O9Hb2SYvy7,CHPSantaRosa,1902334747,,,Sat Oct 05 14:54:16 +0000 2019
"Motorcycle officers from Santa Rosa CHP, @CHPMarin and @SantaRosaPolice helped the 4th grade class of Gravenstein Elementary with their 12th annual bike ride from Sebastopol to Juliard Park and back. Approximately 80 students and 30 teacher/chaperones rode alongside. @BikeSonomapic.twitter.com/pEAl4Ht7uW",CHPSantaRosa,1902334747,,,Sat Oct 05 04:23:27 +0000 2019
"Every other month, Officer Keeton, our School Bus Officer meets with the Driver Trainer Area Council to discuss changes in law, concerns of drivers and how best to keep kids safe while riding the school bus. “These… https://www.instagram.com/p/B3LtoxXlrrg/?igshid=zdqmqoom88nh …",CHPSantaRosa,1902334747,,,Fri Oct 04 04:33:24 +0000 2019
Thank you @SantaRosaBACC and @HoneyBadger_ch for hosting Santa Rosa chp and the community for coffee with a cop today. We enjoyed meeting new friends and can’t wait for next time. @CoffeewithaCoppic.twitter.com/hNLojHPtQf,CHPSantaRosa,1902334747,,,Thu Oct 03 04:23:15 +0000 2019
Let’s walk and roll! It’s international walk to school day so please be extra careful this morning as kids will be walking in groups to their school!pic.twitter.com/2GZpYjB1yy,CHPSantaRosa,1902334747,,,Wed Oct 02 14:42:20 +0000 2019
Great times at the Wings over Wine Country Air Show this weekend. It’s a very special event and we appreciated all the visitors who stopped by our booth! @wingsoverwinecountry @KZST @sonomacounty #chp #airshowpic.twitter.com/VOapziviO0,CHPSantaRosa,1902334747,,#chp #airshowpic,Tue Oct 01 05:42:15 +0000 2019
It’s a windy day but we’re still having fun at the Kiwanis Annual Safety Fair in Healdsburg. Who needs sand bags when you have Senior Volunteer Jean holding things downpic.twitter.com/YUEnOHvr88,CHPSantaRosa,1902334747,,,Sat Sep 28 22:20:48 +0000 2019
Hope to see you this weekend at the Wings over Wine Country Airshow! #airshow #wingsoverwinecountry #sonomacountypic.twitter.com/8SXp8Hr8aq,CHPSantaRosa,1902334747,,#airshow #wingsoverwinecountry #sonomacountypic,Sat Sep 28 06:12:45 +0000 2019
"We hope you join us Wednesday at @HoneyBadger_ch from 8-10am, and @SantaRosaBACC (Larkfield) from 9-11am.pic.twitter.com/YvCLied68n",CHPSantaRosa,1902334747,,,Fri Sep 27 05:24:28 +0000 2019
Today we worked a school bus red light enforcement detail and made this informative video as a safety reminder when operating a vehicle near a bus with children on board. #westcountytransportationagencypic.twitter.com/DBtxxKBCiX,CHPSantaRosa,1902334747,,#westcountytransportationagencypic,Thu Sep 26 03:40:47 +0000 2019
Good news in the latest update on the power shutoff.https://twitter.com/CityofSantaRosa/status/1176706098809753600 …,CHPSantaRosa,1902334747,,,Wed Sep 25 04:03:29 +0000 2019
The Waves to Wine bike ride is underway. Be aware of the 2 routes as you plan your Sunday. Please be courteous of the riders who are raising money for a great cause. Bike MS is the fundraising cycling series of the National MS Society. #dontjustride #bikeMSpic.twitter.com/iYw7bSwdrn,CHPSantaRosa,1902334747,,#dontjustride #bikeMSpic,Sun Sep 22 17:07:43 +0000 2019
The CHP will be monitoring it’s progress to ensure minimal impact to other motorists. Please be advised.,CHPSantaRosa,1902334747,,,Sat Sep 21 15:52:37 +0000 2019
"The Sonoma County Chapter of the Missing In America Project (MIAP), will be recovering the unclaimed cremains of 38 US military veterans and 2 dependents. This morning at approximately 9am the funeral procession will be going through Sonoma County and heading towards Marin Co....pic.twitter.com/q253kujeKP",CHPSantaRosa,1902334747,,,Sat Sep 21 15:52:10 +0000 2019
"“Not bad for a 25 year vet, plus two crashes and a warrant.” Motor Officer Bernard working hard to keep Sonoma County safe! #chp #sonomacounty #motor @Sonoma County, CA https://www.instagram.com/p/B2qOVjWlwZe/?igshid=1lpskz506pxw5 …",CHPSantaRosa,1902334747,,#chp #sonomacounty #motor,Sat Sep 21 04:25:02 +0000 2019
"We have a few open car seat appointments for Thursday September 26. We can install a new seat or check one that’s already been installed. To schedule this free service, call the office at (707)588-1400. #safekids #chppic.twitter.com/Yk1XULVltH",CHPSantaRosa,1902334747,,#safekids #chppic,Fri Sep 20 22:39:38 +0000 2019
Thank you Casa Grande High School freshman for welcoming us into your classroom the last 2 days. Soon you’ll be thinking about taking on the huge responsibility of driving. We want you to be safe on the road and hopefully you remember a few things we talked about. #itcanwait #CHPpic.twitter.com/usqM88Y8xz,CHPSantaRosa,1902334747,,#itcanwait #CHPpic,Fri Sep 20 04:48:48 +0000 2019
PURSUIT ENDS IN STANDOFF *Press release for the pursuit this morning from Geyserville to Santa Rosa. https://www.facebook.com/393701014092479/posts/2269860419809853?sfns=mo …,CHPSantaRosa,1902334747,,,Sun Sep 15 20:39:36 +0000 2019
1 suspect in custody. Traffic open in both directions!,CHPSantaRosa,1902334747,,,Sun Sep 15 16:36:58 +0000 2019
Nb 101 is open. Clearing Sb now. Will be open shortly.,CHPSantaRosa,1902334747,,,Sun Sep 15 16:25:23 +0000 2019
Occupants of the pursued vehicle are refusing to exit the vehicle and a standoff continues.pic.twitter.com/us0FPSkhLm,CHPSantaRosa,1902334747,,,Sun Sep 15 14:38:37 +0000 2019
US-101 is shut down in both directions between River Rd and Airport Blvd following a pursuit.,CHPSantaRosa,1902334747,,,Sun Sep 15 14:11:37 +0000 2019
"And the winner is... @daryl_shook who correctly identified the old Geysers Road bridge, which was built in 1909 but moved to its Geysers Rd. location in 1937. Nice work, Daryl. And thank you Sonoma County for making the Tour de Fuzz a safe event for a great cause. https://twitter.com/CHPSantaRosa/status/1172997615035637761 …pic.twitter.com/MlrMlqxAV6",CHPSantaRosa,1902334747,,,Sun Sep 15 03:16:22 +0000 2019
Hey budding Sonoma County geography buffs. Can you name this location? Hint: it’s on the 100 mile route on today’s Tour de Fuzz charity cycle event.pic.twitter.com/1iqAzlrREP,CHPSantaRosa,1902334747,,,Sat Sep 14 22:16:39 +0000 2019
Sharing the road with the Tour de Fuzz. #SafetyFirstpic.twitter.com/tnw7cL1Vzm,CHPSantaRosa,1902334747,,#SafetyFirstpic,Sat Sep 14 16:01:47 +0000 2019
"The Tour de Fuzz charity bike ride for SoCo Law Enforcement Chaplains is starting. CHP and volunteer Motorycle Marshalls are helping keep it safe. Help them by slowing for cyclists, minding the three-feet law, and keeping a cool head. Brief delays on No. SoCo roads.pic.twitter.com/aUp13Hj6GR",CHPSantaRosa,1902334747,,,Sat Sep 14 14:49:20 +0000 2019
https://www.tourdefuzz.org/,CHPSantaRosa,1902334747,,,Fri Sep 13 23:22:28 +0000 2019
https://www.clocowhalf.com/,CHPSantaRosa,1902334747,,,Fri Sep 13 23:22:09 +0000 2019
"3 special events this weekend! Tomorrow is the Tour de Fuzz bike ride, and we also have a child passenger safety seat event in Petaluma. Sunday is the Clo Cow Half Marathon which starts and ends in the heart of Historic Downtown Petaluma. https://www.facebook.com/393701014092479/posts/2265192006943361?sfns=mo …",CHPSantaRosa,1902334747,,,Fri Sep 13 23:07:31 +0000 2019
Have you ever thought about being a dispatcher? Click the link to attend a free seminar on September 16 from 11:30am to 1pm at @CHP_GoldenGatehttps://www.eventbrite.com/e/chp-dispatcher-recruitment-seminar-tickets-72564100177 …,CHPSantaRosa,1902334747,,,Thu Sep 12 22:39:30 +0000 2019
"A bike rodeo is where we talk to a group of kids and demonstrate bicycle helmet fitting, bike equipment checks, rules of the road, hand signals, safe riding tips & a safety course. Yesterday we had a rodeo for the kids that live on base at the @uscg training center in Petaluma.pic.twitter.com/x77jNb7zEL",CHPSantaRosa,1902334747,,,Thu Sep 12 18:13:25 +0000 2019
#NeverForgottenpic.twitter.com/Xcq78P70CJ,CHPSantaRosa,1902334747,,#NeverForgottenpic,Wed Sep 11 17:18:22 +0000 2019
Please join us as we team up with @petaluma_police for a car seat event this Saturday at 10am. Bring a new seat for us to help install or we can check the accuracy of a seat that’s already been installed.pic.twitter.com/tRpSTcMsT6,CHPSantaRosa,1902334747,,,Mon Sep 09 23:27:37 +0000 2019
Our coast officers have a great relationship with the local community and it showed yesterday at the open house! Thank you everyone who came to visit. https://twitter.com/AristotleWolfe/status/1170026025641603072 …pic.twitter.com/FelWwScCeS,CHPSantaRosa,1902334747,,,Fri Sep 06 18:00:09 +0000 2019
Thank you Professor Hooper and your Criminal Justice Studies class for letting us come to Sonoma State for a visit. We love talking about the CHP and potential careers in law enforcement! @CHPCareers @SSU_1961 @SonomaStatePD @AristotleWolfepic.twitter.com/CKU1eaceT3,CHPSantaRosa,1902334747,,,Thu Sep 05 04:57:45 +0000 2019
"Officer Rios will be at the office tomorrow installing and checking car seats. He has quite a few openings so please call the office to schedule at (707)588-1400, or stop by tomorrow.pic.twitter.com/XFph2EGNF2",CHPSantaRosa,1902334747,,,Thu Sep 05 00:14:13 +0000 2019
Congratulations Chief Navarro and your new command staff! We were honored to be there today. Santa Rosa is in good hands!https://twitter.com/SantaRosaPolice/status/1169056899116855296 …,CHPSantaRosa,1902334747,,,Wed Sep 04 04:04:53 +0000 2019
"Early this morning, these two trouble makers were found playing where they shouldn’t have been... on the freeway. The good samaritan that reported the dogs running on the freeway just so happened to have doughnuts to… https://www.instagram.com/p/B17tQBnlt1E/?igshid=wn6znhauq38h …",CHPSantaRosa,1902334747,,,Tue Sep 03 02:50:49 +0000 2019
"Not one, not two, but three reasons for a stop! #chp #california #californiahighwaypatrol #speedkills #drivetoarrive #slowdown #sonomacounty #copspic.twitter.com/3HxrQkay11",CHPSantaRosa,1902334747,,#chp #california #californiahighwaypatrol #speedkills #drivetoarrive #slowdown #sonomacounty #copspic,Mon Sep 02 04:02:53 +0000 2019
We are in the midst of the Labor Day Max Enforcement Period which lasts until Monday night. https://www.facebook.com/393701014092479/posts/2239961516133077?sfns=mo …pic.twitter.com/244Om80CmY,CHPSantaRosa,1902334747,,,Sun Sep 01 17:44:13 +0000 2019
Slow Down & Move Over when approaching stationary authorized vehicles with flashing lights activated. https://www.instagram.com/p/B121yFmFADD/?igshid=1s8ilp4zk9z7n …pic.twitter.com/VNFJK44hjy,CHPSantaRosa,1902334747,,,Sun Sep 01 05:37:53 +0000 2019
Information regarding last night’s fatal collision in the Sebastopol area. https://www.facebook.com/393701014092479/posts/2238150359647526/ …,CHPSantaRosa,1902334747,,,Sat Aug 31 20:15:27 +0000 2019
It’s been a busy evening for our special enforcement team focusing on street racing and side show activities. So far we’ve had three arrests including a DUI arrest after a 100+ mph speed stop.pic.twitter.com/Qmrmpvqcdz,CHPSantaRosa,1902334747,,,Sat Aug 31 05:08:00 +0000 2019
Beautiful day for the Santa Rosa CHP 90th anniversary party. Thank you all who joined us in the celebration. Check the attached link as we add photos from the day. https://photos.app.goo.gl/ZQFUKy52gj8BH7qb9 …pic.twitter.com/lmls9fPtER,CHPSantaRosa,1902334747,,,Wed Aug 28 22:34:08 +0000 2019
Thanks for representing Senator McGuire. We’re honored to share the service of this community with you and your staff! @ilike_mike.https://twitter.com/ilike_mike/status/1166814522293641216 …,CHPSantaRosa,1902334747,,,Wed Aug 28 21:54:36 +0000 2019
Fatal crash this afternoon on Stony Point Rd near Railroad Ave. https://www.facebook.com/393701014092479/posts/2231551563640739?sfns=mo …,CHPSantaRosa,1902334747,,,Wed Aug 28 07:13:16 +0000 2019
Sig Alert issued for a fatal traffic collision on Stony Point Rd near W Railroad Ave. Please avoid the area as we investigate this collision.pic.twitter.com/HY64zrq2z5,CHPSantaRosa,1902334747,,,Tue Aug 27 23:56:51 +0000 2019
More info on yesterday’s pursuit! https://www.instagram.com/p/B1jvmC8FTNv/?igshid=cdaeuju16fod …pic.twitter.com/aGDcU4olwt,CHPSantaRosa,1902334747,,,Sat Aug 24 19:31:10 +0000 2019
"3 Special Events to be aware of in Sonoma County today. The Tour De Fox Wine Country bike ride, the JDRF Ride to Cure, and the Bodega Seafood, Art & Wine Festival. Please observe all temporary traffic signs to help keep these events safe. #tourdefox #jdrf",CHPSantaRosa,1902334747,,#tourdefox #jdrf,Sat Aug 24 14:56:39 +0000 2019
"PURSUIT. Around 1:30pm we were involved in a pursuit of a white truck with a missing tire on nb 101. After a successful spike strip deployment near Asti Rd, subject took foot bail but was taken into custody. Arrested for stolen vehicle, evading, DUI. Press release to follow.",CHPSantaRosa,1902334747,,,Fri Aug 23 23:11:26 +0000 2019
"It was a busy scene in Windsor this evening. Fire personnel were spread thin battling several fires along the freeway, and we were handling a big rig crash that occurred in the backup. Officer Herman assisted with… https://www.instagram.com/p/B1dJCaul9Jn/?igshid=1bo8vlpuh92ju …",CHPSantaRosa,1902334747,,,Thu Aug 22 05:57:08 +0000 2019
All lanes open! Drive safe,CHPSantaRosa,1902334747,,,Thu Aug 22 02:42:46 +0000 2019
#1 lane blocked Sb 101 south of Central Windsor. The fires on the shoulder are out.pic.twitter.com/h0O1ZT5PBd,CHPSantaRosa,1902334747,,#1,Thu Aug 22 02:31:45 +0000 2019
The fire and smoke looks nearly under control but now there is a collision Sb 101 south of Central Windsor which is blocking lanes. Tow trucks on scene to clear. Nb lanes are wide open.,CHPSantaRosa,1902334747,,,Thu Aug 22 01:47:43 +0000 2019
On the Southbound side,CHPSantaRosa,1902334747,,,Thu Aug 22 01:13:19 +0000 2019
#3 (right lane) closed!,CHPSantaRosa,1902334747,,#3,Thu Aug 22 01:11:36 +0000 2019
"Traffic advisory: Fire Dept on scene in Windsor. US-101 lanes are open at this time, but traffic is slow & backed up. Limited visibility.pic.twitter.com/AJQnm83FA3",CHPSantaRosa,1902334747,,,Thu Aug 22 00:57:49 +0000 2019
Roadway open. Fire personnel remain on scene but Scenic Ave has been opened. Drive safe.,CHPSantaRosa,1902334747,,,Tue Aug 20 02:54:58 +0000 2019
Avoid the area! Scenic Ave is closed between S. Moorland and Langer Ave while crews battle a structure fire.pic.twitter.com/2i2PCV1h5Q,CHPSantaRosa,1902334747,,,Tue Aug 20 00:59:51 +0000 2019
FATAL HIT & RUN CRASH- Aug 15 we investigated a crash on Westside Rd near W Dry Creek Rd. Vehicle that collided with the bicyclist fled the scene. We are saddened to report the bicyclist passed away this morning from injuries sustained in the crash. https://www.facebook.com/393701014092479/posts/2215839338545295?s=100030093040873&sfns=mo …,CHPSantaRosa,1902334747,,,Mon Aug 19 05:31:43 +0000 2019
Passenger Killed After Running From Crash Scene Press release for fatal crash last night on US-101 northbound near Bicentennial Way. https://www.facebook.com/393701014092479/posts/2207007432761819?s=100030093040873&sfns=mo …,CHPSantaRosa,1902334747,,,Tue Aug 13 22:45:26 +0000 2019
"Saturday was the 4th Annual Mochilada. It was a great community event where kids got brand new backpacks full of school supplies, and some got brand new bikes and helmets! Next year we’ll be more careful to watch where the kids put their CHP stickers. Sorry @SantaRosaPolice pic.twitter.com/ECnEExym10",CHPSantaRosa,1902334747,,,Mon Aug 12 05:01:18 +0000 2019
Every Thursday we have an officer assigned to installing car seats at the office. Esther called ahead and we were prepared with 4 child passenger safety technicians ready for 5 car seat installs. If you need a car… https://www.instagram.com/p/B07pRfQlZsE/?igshid=dxkntnzz4qll …,CHPSantaRosa,1902334747,,,Fri Aug 09 05:44:40 +0000 2019
"The helmet guys were pretty popular tonight at the Petaluma National Night Out. For all the kids who got a helmet tonight, thank you for visiting us and make sure to wear your helmet on your bicycle, scooter, skates and skateboards.pic.twitter.com/EL8WekzSOC",CHPSantaRosa,1902334747,,,Wed Aug 07 05:31:19 +0000 2019
"Come out and join us for #NationalNightOut2019 We’ll be at several locations in Sonoma County including the Petaluma Community Center, Geyserville Fire Department, R-Trees Nursery in Santa Rosa, St. Hubert’s Hall In Guerneville, and Bruno Farnocchia Memorial Park in Rio Nido.pic.twitter.com/d439AyvpTs",CHPSantaRosa,1902334747,,#NationalNightOut2019,Tue Aug 06 20:23:40 +0000 2019
"Officer Eddie Blanco worked his final shift today. Congratulations Eddie, you will be missed! https://www.facebook.com/393701014092479/posts/2185615571567672?s=100030093040873&sfns=mo …",CHPSantaRosa,1902334747,,,Thu Aug 01 04:46:13 +0000 2019
The Windsor Lions Club handed out dozens of free helmets at the Windsor Town Green this morning and we were happy to help with the fittings! @BikeSonoma @WindsorLionspic.twitter.com/sVqyeRaCcK,CHPSantaRosa,1902334747,,,Mon Jul 29 04:41:37 +0000 2019
Ironman has begun. Please be advised of the course as you plan your Saturday! Drive safe.pic.twitter.com/yIXaWkn5II,CHPSantaRosa,1902334747,,,Sat Jul 27 13:40:45 +0000 2019
Law Enforcement Appreciation Night at #OraclePark Go Giants! @SFGiantspic.twitter.com/m5zTiE1JQb,CHPSantaRosa,1902334747,,#OraclePark,Fri Jul 19 01:54:13 +0000 2019
Officer Crone and Officer Bronson responded to US-101 near Todd Rd where this white German Shepherd was called in for running on the freeway. They were able to make the capture & took him to a pet care hospital where his owners located him later in the afternoon. Great job guys!pic.twitter.com/54J8MreGsN,CHPSantaRosa,1902334747,,,Tue Jul 16 06:13:31 +0000 2019
"Chipper made sure the vehicles were ready to go yesterday for the Cotati Kids Day Parade. We had a blast and can’t wait for next year! #cotati #cotatikidsdayparade #sonomacounty #parade #fun #chp @Cotati, California https://www.instagram.com/p/Bz7NbFqFf5_/?igshid=y0pxz87smypl …",CHPSantaRosa,1902334747,,#cotati #cotatikidsdayparade #sonomacounty #parade #fun #chp,Mon Jul 15 05:09:54 +0000 2019
